time,x_des,x_dot_des,x,x_dot,y_des,y_dot_des,y,y_dot,z_des,z_dot_des,z,z_dot,roll_des,pitch_des,roll,pitch,yaw,roll_rate,pitch_rate,e_x,e_y,e_z,e_norm,e_roll,e_pitch,e_5d_norm,ee_hf_norm,q_jnt1,qdot_jnt1,q_act1,qdot_act1,q_jnt2,qdot_jnt2,q_act2,qdot_act2,q_jnt3,qdot_jnt3,q_act3,qdot_act3,q_jnt4,qdot_jnt4,q_act4,qdot_act4,tau_bias_jnt1,tau_bias_jnt2,tau_bias_jnt3,tau_bias_jnt4,tau_task_jnt1,tau_task_jnt2,tau_task_jnt3,tau_task_jnt4,tau_jnt_cmd1,tau_jnt_cmd2,tau_jnt_cmd3,tau_jnt_cmd4,tau_act_ideal_1,tau_act_ideal_2,tau_act_ideal_3,tau_act_ideal_4,tau_act_out_1,tau_act_out_2,tau_act_out_3,tau_act_out_4,tau_after_delay_q2,tau_after_delay_q3,tau_after_delay_q4,tau_compliant_q2,tau_compliant_q3,tau_compliant_q4,tau_after_hysteresis_q2,tau_after_hysteresis_q3,tau_after_hysteresis_q4,tau_after_deadzone_q2,tau_after_deadzone_q3,tau_after_deadzone_q4,tau_after_backlash_q2,tau_after_backlash_q3,tau_after_backlash_q4,tau_loss_q2,tau_loss_q3,tau_loss_q4,tau_hys_q2,tau_hys_q3,tau_hys_q4,hys_z_q2,hys_z_q3,hys_z_q4,tau_elastic_err_q2,tau_elastic_err_q3,tau_elastic_err_q4,lambda_dls,rp_weight,control_mode,cond_J,sigma_min_J,sigma1,sigma2,sigma3,sigma4,qdot_task_cmd1,qdot_task_cmd2,qdot_task_cmd3,qdot_task_cmd4,saturation_flag,joint_limit_viol_flag,actuator_limit_viol_flag,ncon
2.07,0.009664876008448009,-0.06084695116799956,0.00736671905735742,-0.06048761805192561,-0.3442010743949312,-0.03650817070079973,-0.337897303283116,-0.04172117727365335,-0.1480670247983104,-0.012169390233599909,-0.14516881760503586,-0.015970778952218323,-1.5708031067720762,-5.264885037714606e-06,-1.570797614119673,0.06373070530399239,1.5925978729175114,2.7383299836594576e-06,-0.03829658613358372,0.002298156951090589,-0.006303771111815182,-0.002898207193274549,0.007308807052943042,-5.492652403127352e-06,-0.06373597018902988,0.06415366385985516,0.00011473129657177893,1.5490013505525142,0.18161577601567458,2.9045561220219844,0.3405495162213934,1.4718421140250464,0.157351160163942,9.811921723623286,1.0490069226331835,1.2315153041553577,-0.367174901383231,4.104979685006211,-1.2239292851140335,-0.3744971854490427,-0.24812029824857487,-1.248320042791565,-0.8270693704855028,0.007561573219181879,-7.206235939052334,-1.3939673716736705,0.07470215280178616,-0.10907741697840867,0.09111234995629652,-0.07788270557373231,-0.05170286060823115,-0.10151584375922679,-7.115123589096037,-1.4718500772474028,0.02299929219355501,-0.05413839947679565,-1.0672685383644056,-0.44155502317422085,0.0068997876580665024,-0.05413839947679565,-1.0692959806768563,-0.4373040863586652,0.008731373114721622,-1.0672685383644056,-0.44155502317422085,0.0068997876580665024,-1.0672685383644056,-0.44155502317422085,0.0068997876580665024,-1.067246973754223,-0.44152801564377925,0.0069043037442361194,-1.066246973754223,-0.44052801564377925,0.005904303744236119,-1.066246973754223,-0.44052801564377925,0.005904303744236119,0.0030490069226331833,-0.0032239292851140335,-0.0028270693704855027,-2.1564610182760092e-05,-2.700753044162853e-05,-4.516086169617127e-06,-0.02156461018276009,-0.027007530441628527,-0.004516086169617127,0.0,0.0,0.0,0.12,0.065,jt,17.23943406562499,0.10641840459330239,1.8345930693552404,0.33797866336774335,0.2555008628527832,0.10641840459330239,0.0,0.0,0.0,0.0,0,0,0,0
2.08,0.009067593572351873,-0.058611990527999855,0.0067750939291071925,-0.05830644810270543,-0.3445594438565889,-0.035167194316799905,-0.33830822121571197,-0.04062786068761612,-0.14818648128552964,-0.011722398105599968,-0.1453264157294716,-0.015615622710968571,-1.5708031067720762,-5.264885037714606e-06,-1.5707975871013986,0.0633305722811155,1.5908234052706607,2.6769086302612664e-06,-0.04113619962401638,0.0022924996432446805,-0.006251222640876908,-0.002860065556058028,0.007246607075386285,-5.51967067785597e-06,-0.06333583716615321,0.06374905186831627,0.00011967359733360104,1.5507758138909469,0.17468043011304887,2.9078834222706504,0.32754495114070314,1.4734041339536899,0.15545055819373904,9.822335072173232,1.0363362664165368,1.2278628839805437,-0.3638870749179382,4.092804733392419,-1.2129697007881675,-0.37698771844540896,-0.24957269067470686,-1.2566218298866274,-0.8319107299953961,0.0071893109638251716,-7.21303506302828,-1.3999595070637323,0.07452827795909367,-0.10963269268333754,0.09011046237258422,-0.07623883691637626,-0.051750507929697626,-0.10244338171951237,-7.122924600655696,-1.4761983439801085,0.022777770029396044,-0.05463305547101594,-1.0684386900983545,-0.44285950319403256,0.006833331008818813,-0.05463305547101594,-1.0704523168367204,-0.4386182567135668,0.008669823981509119,-1.0684386900983545,-0.44285950319403256,0.006833331008818813,-1.0684386900983545,-0.44285950319403256,0.006833331008818813,-1.0684159805703037,-0.44283122641435496,0.006837913251513723,-1.0674159805703038,-0.44183122641435496,0.005837913251513723,-1.0674159805703038,-0.44183122641435496,0.005837913251513723,0.003036336266416537,-0.0032129697007881675,-0.002831910729995396,-2.2709528050711656e-05,-2.827677967759467e-05,-4.58224269491027e-06,-0.022709528050711657,-0.02827677967759467,-0.00458224269491027,0.0,0.0,0.0,0.12,0.065,jt,17.284394393613603,0.10614480615765803,1.8346486924626273,0.3383771222701821,0.2558196679869852,0.10614480615765803,0.0,0.0,0.0,0.0,0,0,0,0
2.09,0.008492584564735894,-0.05639252044800003,0.0062052265222512564,-0.05613271298213575,-0.34490444926115843,-0.03383551226880001,-0.33870821779658294,-0.0395382307414367,-0.14830148308705282,-0.011278504089600003,-0.14548048510921452,-0.015264313572750668,-1.5708031067720762,-5.264885037714606e-06,-1.5707975607006988,0.062902554596735,1.589117921435163,2.6148575553370577e-06,-0.04389147293699852,0.002287358042484638,-0.006196231464575486,-0.002820997977838302,0.007182152934049944,-5.546071377260375e-06,-0.06290781948177271,0.06331648366324753,0.00012461993978194976,1.5524812934088952,0.16780651068899205,2.911081370328771,0.3146555765808979,1.474946931571465,0.15351407322337782,9.832620273159401,1.0234263900342835,1.224244300685367,-0.3604414553570378,4.080742574246879,-1.201484133798511,-0.37949152156690436,-0.25081883243869496,-1.2649678511306763,-0.8360645863967693,0.006823156868471595,-7.219733988769905,-1.4058764137551034,0.07433639083432153,-0.11016720803059915,0.08905620973491127,-0.07460038986197429,-0.05176329427911233,-0.10334405116212755,-7.130677779034993,-1.4804768036170777,0.0225730965552092,-0.05511338248476262,-1.069601666855249,-0.4441430410851233,0.0067719289665627595,-0.05511338248476262,-1.0716012471511291,-0.4399120329280743,0.008612636916337636,-1.069601666855249,-0.4441430410851233,0.0067719289665627595,-1.069601666855249,-0.4441430410851233,0.0067719289665627595,-1.0695778207610946,-0.4441135170618728,0.006776572329940866,-1.0685778207610948,-0.4431135170618728,0.005776572329940866,-1.0685778207610948,-0.4431135170618728,0.005776572329940866,0.0030234263900342836,-0.003201484133798511,-0.0028360645863967694,-2.384609415432322e-05,-2.952402325053121e-05,-4.643363378106743e-06,-0.02384609415432322,-0.02952402325053121,-0.004643363378106743,0.0,0.0,0.0,0.12,0.065,jt,17.329219754213096,0.10587331719891743,1.834701979847549,0.33876612241466436,0.2561350738214036,0.10587331719891743,0.0,0.0,0.0,0.0,0,0,0,0
2.1,0.007939686399999979,-0.05419007999999988,0.005657040217746112,-0.05396684741058187,-0.34523618816,-0.03251404799999992,-0.3390973331263338,-0.038452789495674794,-0.14841206272000002,-0.010838015999999973,-0.14563106335763712,-0.014916717390144246,-1.5708031067720762,-5.264885037714606e-06,-1.5707975349210241,0.06244749511495251,1.5874808076600164,2.552603421161906e-06,-0.046562478986860806,0.0022826461822538667,-0.006138855033666235,-0.002780999362362896,0.007115474135374976,-5.5718510520996745e-06,-0.06245275999999045,0.06285679943198763,0.000129551062746299,1.5541184028591188,0.16099393071649523,2.914151117232837,0.3018812300038127,1.4764701512503131,0.15154223973216774,9.842774955754905,1.0102808566621888,1.2206611025594056,-0.3568430043290882,4.068798368613435,-1.1894891235461877,-0.3820065592852417,-0.2518632236704277,-1.2733513214298404,-0.8395459398808958,0.006463537098680775,-7.226330518693178,-1.4117155075282386,0.07412700083038182,-0.11067473876940073,0.08794895398080438,-0.07296878611381977,-0.05174248445393281,-0.10421120167071996,-7.138381564712374,-1.4846842936420583,0.022384516376449004,-0.05557583385099495,-1.070757234706856,-0.4454052880926175,0.006715354912934701,-0.05557583385099495,-1.072742541457292,-0.4411850499654233,0.008559600527553442,-1.070757234706856,-0.4454052880926175,0.006715354912934701,-1.070757234706856,-0.4454052880926175,0.006715354912934701,-1.0707322606006298,-0.44537453908896946,0.0067200545876725465,-1.0697322606006299,-0.44437453908896946,0.0057200545876725465,-1.0697322606006299,-0.44437453908896946,0.0057200545876725465,0.003010280856662189,-0.003189489123546188,-0.002839545939880896,-2.4974106226138957e-05,-3.07490036480282e-05,-4.6996747378460345e-06,-0.024974106226138958,-0.030749003648028204,-0.004699674737846034,0.0,0.0,0.0,0.12,0.065,jt,17.373885190102484,0.10560406755055277,1.834752945231131,0.33914558684445945,0.25644696035303904,0.10560406755055277,0.0,0.0,0.0,0.0,0,0,0,0
2.11,0.007408721009663832,-0.05200622668799966,0.005130453448075825,-0.05180938603725431,-0.34555476739420166,-0.03120373601279979,-0.33947561221388295,-0.037372020167099285,-0.1485182557980672,-0.010401245337599929,-0.14577818664153694,-0.014572681996578747,-1.5708031067720762,-5.264885037714606e-06,-1.5707975097654674,0.06196623467513507,1.5859114493618174,2.490314162401579e-06,-0.04914950280571226,0.0022782675615880075,-0.006079155180318707,-0.0027400691565302726,0.007046602711317593,-5.597006608848432e-06,-0.06197149956017256,0.06237083772753176,0.00013444759230411753,1.5556877568269143,0.1542428866683179,2.9170938155917896,0.28922228040026865,1.4779734426483127,0.14953558242440693,9.852796784369668,0.9969031643156585,1.2171147877974218,-0.3530967604367971,4.056977110541113,-1.1770014659853556,-0.38453084290567924,-0.25271066369774536,-1.2817656117974927,-0.8423707879852125,0.006110859521320266,-7.232822600307796,-1.4174743313559894,0.0739006135797633,-0.1111487054023833,0.08678810869678857,-0.07134565410062624,-0.05168917009997437,-0.10503784588106303,-7.146034491611007,-1.4888199854566158,0.022211443479788928,-0.056016683208370915,-1.071905173741651,-0.4466459956369847,0.006663433043936678,-0.056016683208370915,-1.0738759835294571,-0.44243704261032774,0.008510555184512839,-1.071905173741651,-0.4466459956369847,0.006663433043936678,-1.071905173741651,-0.4466459956369847,0.006663433043936678,-1.0718790803651415,-0.4466140440763131,0.006668184396527626,-1.0708790803651416,-0.4456140440763131,0.0056681843965276256,-1.0708790803651416,-0.4456140440763131,0.0056681843965276256,0.0029969031643156587,-0.003177001465985356,-0.0028423707879852125,-2.6093376509537895e-05,-3.1951560671587546e-05,-4.751352590947986e-06,-0.026093376509537896,-0.031951560671587546,-0.004751352590947985,0.0,0.0,0.0,0.12,0.065,jt,17.418365878620374,0.105337183563852,1.8348016039385706,0.3395154488715229,0.2567552135472126,0.105337183563852,0.0,0.0,0.0,0.0,0,0,0,0
2.12,0.006899494658047733,-0.04984253644799956,0.004625378678647489,-0.04966096661452913,-0.34586030320517136,-0.02990552186879973,-0.339843104900292,-0.03629640564250246,-0.14862010106839046,-0.00996850728959991,-0.14592188950882806,-0.014232038477263224,-1.5708031067720762,-5.264885037714606e-06,-1.570797485236734,0.06145961061742411,1.5844092282202566,2.4275187278004435e-06,-0.051652935552557455,0.0022741159794002442,-0.006017198304879345,-0.0026982115595624023,0.006975573420742023,-5.62153534211518e-06,-0.0614648755024616,0.06185943401521652,0.00013929036383357118,1.5571899736346135,0.1475538700802017,2.9199106250319695,0.2766796499704293,1.4794564606883067,0.14749462885691014,9.862683458508553,0.9832968300257254,1.213606803657158,-0.34920785138318144,4.045283624277731,-1.1640382540277234,-0.3870624329050838,-0.25336614331820356,-1.2902042571482488,-0.8445557665064749,0.00576551432160097,-7.239208326508638,-1.4231505576381516,0.07365773039846668,-0.11158222089044016,0.08557318482334736,-0.0697327910318343,-0.0516042846184602,-0.1058167065688392,-7.1536351416852915,-1.492883348669986,0.02205344578000648,-0.05643204961316194,-1.0730452712527936,-0.44786500460099576,0.006616033734001944,-0.05643204961316194,-1.0750013643577923,-0.4436678347265713,0.008465388027198466,-1.0730452712527936,-0.44786500460099576,0.006616033734001944,-1.0730452712527936,-0.44786500460099576,0.006616033734001944,-1.0730180675277665,-0.447831872980599,0.006620832260691992,-1.0720180675277666,-0.446831872980599,0.005620832260691992,-1.0720180675277666,-0.446831872980599,0.005620832260691992,0.0029832968300257255,-0.0031640382540277234,-0.002844555766506475,-2.72037250270647e-05,-3.31316203967258e-05,-4.798526690048652e-06,-0.0272037250270647,-0.0331316203967258,-0.004798526690048652,0.0,0.0,0.0,0.12,0.065,jt,17.462637097955927,0.10507278835027135,1.8348479718311197,0.3398756519120959,0.25705972442812197,0.10507278835027135,0.0,0.0,0.0,0.0,0,0,0,0
2.13,0.006411797757951976,-0.047700603647999884,0.00414172136076225,-0.04752233262272551,-0.3461529213452288,-0.028620362188799923,-0.34019986594953183,-0.03522644398276199,-0.1487176404484096,-0.009540120729599975,-0.14606220473078457,-0.013894602756223812,-1.5708031067720762,-5.264885037714606e-06,-1.5707974613371203,0.060928456283441346,1.5829735191719632,2.3643895427156816e-06,-0.05407318159077634,0.0022700763971897258,-0.00595305539569696,-0.0026554357176250265,0.006902423794853031,-5.645434955958706e-06,-0.06093372116847906,0.0613234201716819,0.00014406075769103464,1.5586256783477233,0.14092767678957852,2.922602717832637,0.2642548314448147,1.4809188656611838,0.1454199217991035,9.872432713460647,0.9694654722476536,1.2101385455031382,-0.3451815048562346,4.033722561083781,-1.1506169138164513,-0.3895994402841456,-0.2538347521615316,-1.2986609608059128,-0.8461178407127642,0.005427874150536453,-7.245485936557225,-1.4287419910842838,0.07339884833566823,-0.11196814060828443,0.08430384011666808,-0.06813211787805837,-0.051488623233976016,-0.10654026645774797,-7.161182096440557,-1.496874108962342,0.021910225101692216,-0.056817924101916994,-1.0741773144660836,-0.4490622326887026,0.006573067530507665,-0.056817924101916994,-1.0761184749658832,-0.4448773265925082,0.008424026657939497,-1.0741773144660836,-0.4490622326887026,0.006573067530507665,-1.0741773144660836,-0.4490622326887026,0.006573067530507665,-1.0741490094936355,-0.4490279435063247,0.006577908817226734,-1.0731490094936356,-0.4480279435063247,0.005577908817226734,-1.0731490094936356,-0.4480279435063247,0.005577908817226734,0.0029694654722476534,-0.0031506169138164515,-0.002846117840712764,-2.8304972448061572e-05,-3.4289182377902436e-05,-4.841286719068694e-06,-0.02830497244806157,-0.03428918237790243,-0.004841286719068694,0.0,0.0,0.0,0.12,0.065,jt,17.506674367101954,0.10481100112254536,1.834892066742359,0.34022614949560837,0.2573603899632759,0.10481100112254536,0.0,0.0,0.0,0.0,0,0,0,0
2.14,0.0059454046863360865,-0.04558204108800048,0.0036793788621776067,-0.045394335254700616,-0.3464327571881983,-0.02734922465280028,-0.34054595527412174,-0.03416266059526149,-0.14881091906273278,-0.009116408217600094,-0.14619916316215864,-0.013560177526542996,-1.5708031067720762,-5.264885037714606e-06,-1.5707974380684897,0.06037360132384162,1.5816036873262376,2.3012554746391414e-06,-0.05641058626148929,0.00226602582415848,-0.005886801914076589,-0.0026117559005741364,0.006827194057261938,-5.668703586536594e-06,-0.060378866208879334,0.06076362477255174,0.00014874102013324382,1.5599955058591835,0.13436541380285746,2.925171284707895,0.2519499009589236,1.4823603234500473,0.14331203114530353,9.882042321794543,0.9554128902685226,1.2067113557530667,-0.34102305747983996,4.022298395721794,-1.1367552345536063,-0.3921400270892456,-0.25412160189509053,-1.3071295962436806,-0.847074049364403,0.00509829383894314,-7.251653817606195,-1.4342465720976547,0.07312446071883683,-0.1122991108140181,0.08297993032423151,-0.06654563367426958,-0.05134286434058158,-0.10720081697507496,-7.1686738872819635,-1.5007922057719243,0.021781596378255247,-0.05717019569280747,-1.0753010830922944,-0.45023766173157725,0.006534478913476574,-0.05717019569280747,-1.0772270990497288,-0.4460654821901037,0.008386432651358518,-1.0753010830922944,-0.45023766173157725,0.006534478913476574,-1.0753010830922944,-0.45023766173157725,0.006534478913476574,-1.0752716861594602,-0.4502022374246573,0.006539358601994115,-1.0742716861594603,-0.4492022374246573,0.005539358601994115,-1.0742716861594603,-0.4492022374246573,0.005539358601994115,0.0029554128902685227,-0.0031367552345536063,-0.002847074049364403,-2.9396932834269564e-05,-3.542430691995367e-05,-4.879688517540645e-06,-0.029396932834269564,-0.03542430691995367,-0.004879688517540645,0.0,0.0,0.0,0.12,0.065,jt,17.55045337529332,0.10455193765962649,1.8349339071918482,0.34056690541366846,0.25765711243447176,0.10455193765962649,0.0,0.0,0.0,0.0,0,0,0,0
2.15,0.005500073599999933,-0.0434884799999999,0.003238239381836475,-0.043277934729137484,-0.34669995584,-0.026093087999999934,-0.3408814382629373,-0.03310561717557399,-0.14889998528,-0.008697695999999977,-0.14633279362275267,-0.013228554548526603,-1.5708031067720762,-5.264885037714606e-06,-1.5707974154322446,0.059795872643529036,1.5802990848256393,2.2379080196016917e-06,-0.05866537704072203,0.0022618342181634577,-0.0058185175770626985,-0.0025671916572473363,0.006749926949981237,-5.691339831415121e-06,-0.05980113752856653,0.06018087400438748,0.00015331455048702564,1.5613001040287642,0.12786850391374463,2.9276175406920224,0.23976752671242996,1.4837805058711628,0.14117156544101805,9.891510095632153,0.941143141052288,1.2033265227468803,-0.33673796171424536,4.011015422687917,-1.1224713915033422,-0.3946824062572444,-0.25423176441655326,-1.315604206567425,-0.8474412986890323,0.004777109747650655,-7.257710506605683,-1.4396623804912565,0.07283505809076485,-0.1125676176418222,0.08160155836085026,-0.06497536862679035,-0.051167591854869715,-0.10779050789417155,-7.176108948244833,-1.504637749118047,0.021667466235895133,-0.05748467785996169,-1.076416342236725,-0.45139132473541405,0.006500239870768539,-0.05748467785996169,-1.0783270059709968,-0.44723231624169923,0.008352594929941956,-1.076416342236725,-0.45139132473541405,0.006500239870768539,-1.076416342236725,-0.45139132473541405,0.006500239870768539,-1.0763858628299445,-0.4513547876332026,0.0065051536312529246,-1.0753858628299446,-0.4503547876332026,0.0055051536312529245,-1.0753858628299446,-0.4503547876332026,0.0055051536312529245,0.002941143141052288,-0.0031224713915033423,-0.0028474412986890323,-3.0479406780538494e-05,-3.653710221146035e-05,-4.913760484385125e-06,-0.030479406780538492,-0.03653710221146035,-0.004913760484385125,0.0,0.0,0.0,0.12,0.065,jt,17.59395011633025,0.10429570960096696,1.8349735120666786,0.3408978939756876,0.2579497994945218,0.10429570960096696,0.0,0.0,0.0,0.0,0,0,0,0
2.16,0.0050755462512641625,-0.04142157004799962,0.0028181808557758256,-0.04117420088020015,-0.3469546722492415,-0.024852942028799768,-0.34120638617937443,-0.03205591750358723,-0.14898489074974716,-0.008284314009599923,-0.1464631228040207,-0.012899517297555958,-1.5708031067720762,-5.264885037714606e-06,-1.5707973934293047,0.05919609582233187,1.5790590476737598,2.1746528200758442e-06,-0.060837624085882835,0.002257365395488337,-0.005748286069867048,-0.0025217679457264497,0.0066706674959758835,-5.7133427713296214e-06,-0.05920136070736959,0.05957599304324048,0.00015776614292998127,1.5625401368552811,0.12143868809957374,2.929942731086319,0.22771097346224003,1.485179091126929,0.13899918287438828,9.900833889669322,0.9266606125174789,1.1999852795614534,-0.33233179029628673,3.9998777522623152,-1.1077839607933455,-0.39722484092712557,-0.25417022405202866,-1.324079002221811,-0.8472362030399606,0.0044646388175613476,-7.263654692432857,-1.444987639373156,0.07253112944054796,-0.11276603412944165,0.0801691197296964,-0.06342334053582505,-0.05096331794773304,-0.10830139531188031,-7.183485572703161,-1.508410979908981,0.02156781149281492,-0.05775713411982577,-1.077522835905474,-0.4525232939726943,0.006470343447844476,-0.05775713411982577,-1.0794179443428131,-0.4483778822993279,0.008322523160887885,-1.077522835905474,-0.4525232939726943,0.006470343447844476,-1.077522835905474,-0.4525232939726943,0.006470343447844476,-1.0774912837302955,-0.45248566626012127,0.006475286957847924,-1.0764912837302956,-0.45148566626012127,0.005475286957847924,-1.0764912837302956,-0.45148566626012127,0.005475286957847924,0.0029266606125174788,-0.0031077839607933453,-0.0028472362030399607,-3.155217517865764e-05,-3.7627712573017875e-05,-4.9435100034476e-06,-0.03155217517865764,-0.03762771257301788,-0.004943510003447601,0.0,0.0,0.0,0.12,0.065,jt,17.637140874858762,0.1040424248156724,1.8350109034359154,0.34121910033799585,0.25823836489849833,0.1040424248156724,0.0,0.0,0.0,0.0,0,0,0,0
